# time (sec)	countrate
  1118.9375      3312.00
  1119.0625      2168.00
  1119.1875      1904.00
  1119.3125      1648.00
  1119.4375      944.000
  1119.5625      1224.00
  1119.6875      1256.00
  1119.8125      1192.00
  1119.9375      1360.00
  1120.0625      2184.00
  1120.1875      3816.00
  1120.3125      2704.00
  1120.4375      2224.00
  1120.5625      1072.00
  1120.6875      872.000
  1120.8125      1176.00
  1120.9375      1328.00
  1121.0625      1296.00
  1121.1875      1368.00
  1121.3125      1832.00
  1121.4375      3536.00
  1121.5625      2624.00
  1121.6875      2248.00
  1121.8125      912.000
  1121.9375      856.000
  1122.0625      1224.00
  1122.1875      1264.00
  1122.3125      1056.00
  1122.4375      1176.00
  1122.5625      2392.00
  1122.6875      3600.00
  1122.8125      2152.00
  1122.9375      2088.00
  1123.0625      816.000
  1123.1875      824.000
  1123.3125      1136.00
  1123.4375      1256.00
  1123.5625      1408.00
  1123.6875      1312.00
  1123.8125      3392.00
  1123.9375      3592.00
  1124.0625      1768.00
  1124.1875      1808.00
  1124.3125      584.000
  1124.4375      1000.00
  1124.5625      1272.00
  1124.6875      1264.00
  1124.8125      1376.00
  1124.9375      952.000
  1125.0625      1824.00
  1125.1875      2312.00
  1125.3125      2048.00
  1125.4375      2128.00
  1125.5625      888.000
  1125.6875      1704.00
  1125.8125      1776.00
  1125.9375      1344.00
  1126.0625      1080.00
  1126.1875      1600.00
  1126.3125      3864.00
  1126.4375      4080.00
  1126.5625      1752.00
  1126.6875      1912.00
  1126.8125      720.000
  1126.9375      1120.00
  1127.0625      968.000
  1127.1875      1088.00
  1127.3125      1184.00
  1127.4375      1296.00
  1127.5625      2888.00
  1127.6875      2400.00
  1127.8125      1488.00
  1127.9375      560.000
  1128.0625      528.000
  1128.1875      928.000
  1128.3125      1032.00
  1128.4375      848.000
  1128.5625      1000.00
  1128.6875      1632.00
  1128.8125      2936.00
  1128.9375      2472.00
  1129.0625      1552.00
  1129.1875      1264.00
  1129.3125      704.000
  1129.4375      1104.00
  1129.5625      984.000
  1129.6875      968.000
  1129.8125      736.000
  1129.9375      1648.00
  1130.0625      3256.00
  1130.1875      2664.00
  1130.3125      1648.00
  1130.4375      952.000
  1130.5625      656.000
  1130.6875      1656.00
  1130.8125      1168.00
  1130.9375      1048.00
  1131.0625      1552.00
  1131.1875      1880.00
  1131.3125      2992.00
  1131.4375      2144.00
  1131.5625      2424.00
  1131.6875      1304.00
  1131.8125      824.000
  1131.9375      1280.00
  1132.0625      1192.00
  1132.1875      1008.00
  1132.3125      1160.00
  1132.4375      2016.00
  1132.5625      2864.00
  1132.6875      1664.00
  1132.8125      1776.00
  1132.9375      584.000
  1133.0625      664.000
  1133.1875      1136.00
  1133.3125      808.000
  1133.4375      1168.00
  1133.5625      880.000
  1133.6875      1968.00
  1133.8125      2944.00
  1133.9375      1624.00
  1134.0625      2064.00
  1134.1875      680.000
  1134.3125      808.000
  1134.4375      944.000
  1134.5625      1016.00
  1134.6875      1232.00
  1134.8125      1304.00
  1134.9375      3088.00
  1135.0625      3624.00
  1135.1875      1920.00
  1135.3125      1496.00
  1135.4375      632.000
  1135.5625      800.000
  1135.6875      888.000
  1135.8125      1128.00
  1135.9375      1192.00
  1136.0625      1568.00
  1136.1875      3208.00
  1136.3125      3408.00
  1136.4375      2192.00
  1136.5625      1904.00
  1136.6875      664.000
  1136.8125      808.000
  1136.9375      1200.00
  1137.0625      1328.00
  1137.1875      1048.00
  1137.3125      1088.00
  1137.4375      2384.00
  1137.5625      2992.00
  1137.6875      1512.00
  1137.8125      2184.00
  1137.9375      824.000
  1138.0625      960.000
  1138.1875      1096.00
  1138.3125      1176.00
  1138.4375      1112.00
  1138.5625      1792.00
  1138.6875      3704.00
  1138.8125      3496.00
  1138.9375      1896.00
  1139.0625      1512.00
  1139.1875      664.000
  1139.3125      800.000
  1139.4375      1256.00
  1139.5625      1104.00
  1139.6875      1088.00
  1139.8125      1824.00
  1139.9375      3400.00
  1140.0625      2624.00
  1140.1875      1728.00
  1140.3125      1120.00
  1140.4375      584.000
  1140.5625      920.000
  1140.6875      1032.00
  1140.8125      1288.00
  1140.9375      936.000
  1141.0625      1928.00
  1141.1875      2792.00
  1141.3125      2480.00
  1141.4375      2184.00
  1141.5625      1336.00
  1141.6875      712.000
  1141.8125      992.000
  1141.9375      880.000
  1142.0625      976.000
  1142.1875      1064.00
  1142.3125      2408.00
  1142.4375      3512.00
  1142.5625      2496.00
  1142.6875      2048.00
  1142.8125      968.000
  1142.9375      792.000
  1143.0625      1592.00
  1143.1875      1216.00
  1143.3125      944.000
  1143.4375      920.000
  1143.5625      1744.00
  1143.6875      3120.00
  1143.8125      3008.00
  1143.9375      2296.00
  1144.0625      1080.00
  1144.1875      992.000
  1144.3125      1576.00
  1144.4375      1040.00
  1144.5625      1256.00
  1144.6875      1256.00
  1144.8125      2072.00
  1144.9375      3056.00
  1145.0625      2104.00
  1145.1875      1592.00
  1145.3125      680.000
  1145.4375      856.000
  1145.5625      1232.00
  1145.6875      952.000
  1145.8125      1200.00
  1145.9375      1056.00
  1146.0625      2728.00
  1146.1875      3360.00
  1146.3125      2648.00
  1146.4375      2152.00
  1146.5625      752.000
  1146.6875      816.000
  1146.8125      1320.00
  1146.9375      1152.00
  1147.0625      1104.00
  1147.1875      1240.00
  1147.3125      2392.00
  1147.4375      4088.00
  1147.5625      2032.00
  1147.6875      2528.00
  1147.8125      1048.00
  1147.9375      1248.00
  1148.0625      1264.00
  1148.1875      1048.00
  1148.3125      1160.00
  1148.4375      1408.00
  1148.5625      2544.00
  1148.6875      2824.00
  1148.8125      1736.00
  1148.9375      2008.00
  1149.0625      896.000
  1149.1875      1280.00
  1149.3125      1256.00
  1149.4375      1416.00
  1149.5625      1656.00
  1149.6875      1224.00
  1149.8125      2656.00
  1149.9375      3048.00
  1150.0625      1816.00
  1150.1875      1672.00
  1150.3125      912.000
  1150.4375      1096.00
  1150.5625      992.000
  1150.6875      1096.00
  1150.8125      1616.00
  1150.9375      1888.00
  1151.0625      2344.00
  1151.1875      3160.00
  1151.3125      2144.00
  1151.4375      2336.00
  1151.5625      776.000
  1151.6875      1280.00
  1151.8125      1176.00
  1151.9375      1272.00
  1152.0625      1680.00
  1152.1875      1368.00
  1152.3125      2256.00
  1152.4375      2320.00
  1152.5625      2056.00
  1152.6875      1336.00
  1152.8125      744.000
  1152.9375      1080.00
  1153.0625      824.000
  1153.1875      1288.00
  1153.3125      1096.00
  1153.4375      1640.00
  1153.5625      2864.00
  1153.6875      2744.00
  1153.8125      1976.00
  1153.9375      1904.00
  1154.0625      960.000
  1154.1875      1696.00
  1154.3125      904.000
  1154.4375      1072.00
  1154.5625      984.000
  1154.6875      2264.00
  1154.8125      2696.00
  1154.9375      1776.00
  1155.0625      2288.00
  1155.1875      904.000
  1155.3125      776.000
  1155.4375      1208.00
  1155.5625      1048.00
  1155.6875      1104.00
  1155.8125      1824.00
  1155.9375      2576.00
  1156.0625      3048.00
  1156.1875      2344.00
  1156.3125      2008.00
  1156.4375      1072.00
  1156.5625      768.000
  1156.6875      1424.00
  1156.8125      824.000
  1156.9375      1000.00
  1157.0625      800.000
  1157.1875      2232.00
  1157.3125      3432.00
  1157.4375      2360.00
  1157.5625      2208.00
  1157.6875      800.000
  1157.8125      584.000
  1157.9375      1144.00
  1158.0625      1024.00
  1158.1875      1032.00
  1158.3125      1016.00
  1158.4375      2232.00
  1158.5625      3248.00
  1158.6875      1904.00
  1158.8125      2144.00
  1158.9375      728.000
  1159.0625      848.000
  1159.1875      1136.00
  1159.3125      1080.00
  1159.4375      1264.00
  1159.5625      1048.00
  1159.6875      3184.00
  1159.8125      4152.00
  1159.9375      1992.00
  1160.0625      1560.00
  1160.1875      848.000
  1160.3125      1256.00
  1160.4375      1464.00
  1160.5625      1408.00
  1160.6875      1776.00
  1160.8125      1296.00
  1160.9375      3232.00
  1161.0625      3560.00
  1161.1875      1968.00
  1161.3125      1696.00
  1161.4375      664.000
  1161.5625      1136.00
  1161.6875      1584.00
  1161.8125      1480.00
  1161.9375      1272.00
  1162.0625      1272.00
  1162.1875      2704.00
  1162.3125      3128.00
  1162.4375      1592.00
  1162.5625      1384.00
  1162.6875      736.000
  1162.8125      896.000
  1162.9375      800.000
  1163.0625      1264.00
  1163.1875      1592.00
  1163.3125      1624.00
  1163.4375      3240.00
  1163.5625      3160.00
  1163.6875      1840.00
  1163.8125      1320.00
  1163.9375      696.000
  1164.0625      1096.00
  1164.1875      1200.00
  1164.3125      1416.00
  1164.4375      1416.00
  1164.5625      2016.00
  1164.6875      4576.00
  1164.8125      3704.00
  1164.9375      2776.00
  1165.0625      1752.00
  1165.1875      928.000
  1165.3125      896.000
  1165.4375      1056.00
  1165.5625      1480.00
  1165.6875      1360.00
  1165.8125      1664.00
  1165.9375      3976.00
  1166.0625      3120.00
  1166.1875      2376.00
  1166.3125      1872.00
  1166.4375      1056.00
  1166.5625      1112.00
  1166.6875      1352.00
  1166.8125      1360.00
  1166.9375      1376.00
  1167.0625      1440.00
  1167.1875      3488.00
  1167.3125      2152.00
  1167.4375      2320.00
  1167.5625      1352.00
  1167.6875      888.000
  1167.8125      984.000
  1167.9375      976.000
  1168.0625      1248.00
  1168.1875      1808.00
  1168.3125      2456.00
  1168.4375      3048.00
  1168.5625      2320.00
  1168.6875      2288.00
  1168.8125      896.000
  1168.9375      952.000
  1169.0625      1392.00
  1169.1875      800.000
  1169.3125      1344.00
  1169.4375      1016.00
  1169.5625      2360.00
  1169.6875      3576.00
  1169.8125      1984.00
  1169.9375      2080.00
  1170.0625      920.000
  1170.1875      1328.00
  1170.3125      1040.00
  1170.4375      720.000
  1170.5625      1128.00
  1170.6875      1448.00
  1170.8125      2320.00
  1170.9375      2840.00
  1171.0625      1736.00
  1171.1875      1912.00
  1171.3125      632.000
  1171.4375      1040.00
  1171.5625      1056.00
  1171.6875      952.000
  1171.8125      920.000
  1171.9375      912.000
  1172.0625      2328.00
  1172.1875      2824.00
  1172.3125      1672.00
  1172.4375      1736.00
  1172.5625      664.000
  1172.6875      768.000
  1172.8125      1136.00
  1172.9375      976.000
  1173.0625      800.000
  1173.1875      1496.00
  1173.3125      3456.00
  1173.4375      4048.00
  1173.5625      2352.00
  1173.6875      3096.00
  1173.8125      808.000
  1173.9375      992.000
  1174.0625      1144.00
  1174.1875      1248.00
  1174.3125      1368.00
  1174.4375      1504.00
  1174.5625      2784.00
  1174.6875      3408.00
  1174.8125      1880.00
  1174.9375      1792.00
  1175.0625      904.000
  1175.1875      1160.00
  1175.3125      1136.00
  1175.4375      1120.00
  1175.5625      1352.00
  1175.6875      1944.00
  1175.8125      2560.00
  1175.9375      2072.00
  1176.0625      2208.00
  1176.1875      1440.00
  1176.3125      688.000
  1176.4375      1400.00
  1176.5625      752.000
  1176.6875      1088.00
  1176.8125      1208.00
  1176.9375      1824.00
  1177.0625      3504.00
  1177.1875      3640.00
  1177.3125      1736.00
  1177.4375      1288.00
  1177.5625      936.000
  1177.6875      1440.00
  1177.8125      1288.00
  1177.9375      1344.00
  1178.0625      1984.00
  1178.1875      2384.00
  1178.3125      3384.00
  1178.4375      2984.00
  1178.5625      2104.00
  1178.6875      1088.00
  1178.8125      1040.00
  1178.9375      960.000
  1179.0625      1008.00
  1179.1875      1408.00
  1179.3125      1464.00
  1179.4375      2496.00
  1179.5625      3976.00
  1179.6875      3024.00
  1179.8125      1192.00
  1179.9375      776.000
  1180.0625      832.000
  1180.1875      1280.00
  1180.3125      1136.00
  1180.4375      1568.00
  1180.5625      1776.00
  1180.6875      2264.00
  1180.8125      3472.00
  1180.9375      2576.00
  1181.0625      2528.00
  1181.1875      1000.00
  1181.3125      1160.00
  1181.4375      1592.00
  1181.5625      1120.00
  1181.6875      1528.00
  1181.8125      1160.00
  1181.9375      2112.00
  1182.0625      3464.00
  1182.1875      2120.00
  1182.3125      2448.00
  1182.4375      1128.00
  1182.5625      1632.00
  1182.6875      1440.00
  1182.8125      832.000
  1182.9375      1656.00
  1183.0625      1304.00
  1183.1875      2984.00
  1183.3125      3288.00
  1183.4375      2128.00
  1183.5625      1680.00
  1183.6875      640.000
  1183.8125      1048.00
  1183.9375      1104.00
  1184.0625      992.000
  1184.1875      1512.00
  1184.3125      1592.00
  1184.4375      2480.00
  1184.5625      3376.00
  1184.6875      2296.00
  1184.8125      2456.00
  1184.9375      1232.00
  1185.0625      1184.00
  1185.1875      1488.00
  1185.3125      1208.00
  1185.4375      1000.00
  1185.5625      1424.00
  1185.6875      3192.00
  1185.8125      3968.00
  1185.9375      2048.00
  1186.0625      1360.00
  1186.1875      656.000
  1186.3125      1272.00
  1186.4375      1416.00
  1186.5625      1368.00
  1186.6875      1480.00
  1186.8125      1552.00
  1186.9375      2672.00
  1187.0625      3056.00
  1187.1875      2064.00
  1187.3125      2000.00
  1187.4375      624.000
  1187.5625      1176.00
  1187.6875      1672.00
  1187.8125      1256.00
  1187.9375      1248.00
  1188.0625      1760.00
  1188.1875      4304.00
  1188.3125      4008.00
  1188.4375      2608.00
  1188.5625      1744.00
  1188.6875      944.000
  1188.8125      1040.00
  1188.9375      1104.00
  1189.0625      1664.00
  1189.1875      1560.00
  1189.3125      2312.00
  1189.4375      4064.00
  1189.5625      3488.00
  1189.6875      1584.00
  1189.8125      800.000
  1189.9375      736.000
  1190.0625      1096.00
  1190.1875      1080.00
  1190.3125      1120.00
  1190.4375      1304.00
  1190.5625      2168.00
  1190.6875      3632.00
  1190.8125      2792.00
  1190.9375      1976.00
  1191.0625      1072.00
  1191.1875      880.000
  1191.3125      1240.00
  1191.4375      1216.00
  1191.5625      960.000
  1191.6875      1304.00
  1191.8125      2040.00
  1191.9375      4000.00
  1192.0625      2344.00
  1192.1875      1392.00
  1192.3125      696.000
  1192.4375      608.000
  1192.5625      864.000
  1192.6875      944.000
  1192.8125      1368.00
  1192.9375      1312.00
  1193.0625      1984.00
  1193.1875      4168.00
  1193.3125      2672.00
